"NO","KODE BARANG","NAMA BARANG","SATUAN","SALDO AWAL","HARGA","TOTAL"
"985a1850-7d7b-11eb-9858-309c234ddeac","4.4.382","Griseofulvin 250 mg tablet","tablet","","",""
"985a17cb-7d7b-11eb-9858-309c234ddeac","4.4.383","Griseofulvin 500 mg tablet","tablet","","",""
"985a1764-7d7b-11eb-9858-309c234ddeac","4.4.384","Gudel no 2 / 70mm","pcs","","",""
"985a1707-7d7b-11eb-9858-309c234ddeac","4.4.385","Gudel no. 1 (60mm)","pcs","","",""
"985a16ab-7d7b-11eb-9858-309c234ddeac","4.4.386","Guedel Airway (OPA)","pcs","","",""
"985a164f-7d7b-11eb-9858-309c234ddeac","4.4.387","Gula darah test kit","pcs","","",""
"985a15df-7d7b-11eb-9858-309c234ddeac","4.4.388","H2O2 3% 100ml","pcs","","",""
"985a1547-7d7b-11eb-9858-309c234ddeac","4.4.389","H2SO4 (Paket PA Sulfuric Acid 95-97 % For Analisis Emsure)","pcs","","",""
"98592caf-7d7b-11eb-9858-309c234ddeac","4.4.390","Haloperidol 0,5 mg tablet","tablet","","",""
"98592c29-7d7b-11eb-9858-309c234ddeac","4.4.391","Haloperidol 1,5 mg tablet","tablet","","",""
"98592ba4-7d7b-11eb-9858-309c234ddeac","4.4.392","Haloperidol 2 mg tablet","tablet","","",""
"98592b1f-7d7b-11eb-9858-309c234ddeac","4.4.393","Haloperidol 5 mg tablet","tablet","","",""
"98592a93-7d7b-11eb-9858-309c234ddeac","4.4.394","Haloperidol 5 mg/ml injeksi","Ampul","","",""
"98592a27-7d7b-11eb-9858-309c234ddeac","4.4.395","Hand scrab / Hand wash","botol","","",""
"985a1471-7d7b-11eb-9858-309c234ddeac","4.4.396","Handschoon non steril","pcs","","",""
"985a13f7-7d7b-11eb-9858-309c234ddeac","4.4.397","Handschoon obsgyn","pcs","","",""
"985a1390-7d7b-11eb-9858-309c234ddeac","4.4.398","Handschoon panjang","pcs","","",""
"985a1320-7d7b-11eb-9858-309c234ddeac","4.4.399","Handschoon steril","pcs","","",""
"985a129c-7d7b-11eb-9858-309c234ddeac","4.4.400","Handsoap / Sabun cuci","pcs","","",""
"985a1217-7d7b-11eb-9858-309c234ddeac","4.4.401","HAPUS","set","","",""
"98592977-7d7b-11eb-9858-309c234ddeac","4.4.402","Hayem","pcs","","",""
"985928fe-7d7b-11eb-9858-309c234ddeac","4.4.403","HB - ADS (PID)","vial","","",""
"985a11a0-7d7b-11eb-9858-309c234ddeac","4.4.404","HCl 0.1 N","pcs","","",""
"985a1122-7d7b-11eb-9858-309c234ddeac","4.4.405","HCL Paket PA (Hydrochloric Acid 32% For Analysis Emsure)","pcs","","",""
"9859288c-7d7b-11eb-9858-309c234ddeac","4.4.406","Hemorogard kapsul","kapsul","","",""
"985a108b-7d7b-11eb-9858-309c234ddeac","4.4.407","Hepagard kapsul","kapsul","","",""
"985a1006-7d7b-11eb-9858-309c234ddeac","4.4.408","Hidrogen Peroksida (H2O2)","botol","","",""
"985a0f7b-7d7b-11eb-9858-309c234ddeac","4.4.409","Hidroklortiazida ( HCT ) 25 mg tablet","tablet","","",""
"985a0ef1-7d7b-11eb-9858-309c234ddeac","4.4.410","Hidrokortison 1 % krim","tube","","",""
"985a0e8a-7d7b-11eb-9858-309c234ddeac","4.4.411","Hidrokortison 100 mg/vial","Ampul","","",""
"985a0e0f-7d7b-11eb-9858-309c234ddeac","4.4.412","Hidrokortison 2,5 % krim","tube","","",""
"985a0d83-7d7b-11eb-9858-309c234ddeac","4.4.413","Hiosina N butil bromida 10 mg tablet","tablet","","",""
"985a0cf8-7d7b-11eb-9858-309c234ddeac","4.4.414","Hiosina N butil bromida 20 mg/ml injeksi","Ampul","","",""
"985a0c6d-7d7b-11eb-9858-309c234ddeac","4.4.415","Hydrokxylammonium chloride","pcs","","",""
"985a0be2-7d7b-11eb-9858-309c234ddeac","4.4.416","Hyperhab","pcs","","",""
"985927b2-7d7b-11eb-9858-309c234ddeac","4.4.417","Hypochlorin","pcs","","",""
"98592734-7d7b-11eb-9858-309c234ddeac","4.4.418","I - Naphthylamine","pcs","","",""
"985a0b4c-7d7b-11eb-9858-309c234ddeac","4.4.419","I.Butanol","pcs","","",""
"985926b7-7d7b-11eb-9858-309c234ddeac","4.4.420","I.V Cannula With Wings and Injection Valve 14G","pcs","","",""
"985a0ab6-7d7b-11eb-9858-309c234ddeac","4.4.421","I.V Cannula With Wings and Injection Valve 18G","pcs","","",""
"985a0a35-7d7b-11eb-9858-309c234ddeac","4.4.422","Ibuprofen 100 mg/5ml sirup","botol","","",""
"985a09ce-7d7b-11eb-9858-309c234ddeac","4.4.423","Ibuprofen 200 mg tablet","tablet","","",""
"985a0971-7d7b-11eb-9858-309c234ddeac","4.4.424","Ibuprofen 200 mg/5ml sirup","botol","","",""
"985a08f7-7d7b-11eb-9858-309c234ddeac","4.4.425","Ibuprofen 400 mg tablet","tablet","","",""
"985a0872-7d7b-11eb-9858-309c234ddeac","4.4.426","Ice gel","pcs","","",""
"985925e1-7d7b-11eb-9858-309c234ddeac","4.4.427","Ice pack","pcs","","",""
"98592569-7d7b-11eb-9858-309c234ddeac","4.4.428","Ichtamolum10% salep","pot","","",""
"985a07fb-7d7b-11eb-9858-309c234ddeac","4.4.429","ID band anak biru","pcs","","",""
"985a079e-7d7b-11eb-9858-309c234ddeac","4.4.430","ID band anak pink","pcs","","",""
"985a0721-7d7b-11eb-9858-309c234ddeac","4.4.431","IGG IGM Typhoid","pcs","","",""
"985924d9-7d7b-11eb-9858-309c234ddeac","4.4.432","Imulan / Proimbus / Imunogard kapsul","kapsul","","",""
"985a06a9-7d7b-11eb-9858-309c234ddeac","4.4.433","Indikator Tipe","pcs","","",""
"985a062f-7d7b-11eb-9858-309c234ddeac","4.4.434","Infus set anak","pcs","","",""
"98592411-7d7b-11eb-9858-309c234ddeac","4.4.435","Infus set dewasa","pcs","","",""
"9859236a-7d7b-11eb-9858-309c234ddeac","4.4.436","Insektisida Jentik, Lalat, Nyamuk","set","","",""
"985a058e-7d7b-11eb-9858-309c234ddeac","4.4.437","Iod gliserin","pcs","","",""
"985a0509-7d7b-11eb-9858-309c234ddeac","4.4.438","Iodine Tetes","botol","","",""
"985922bf-7d7b-11eb-9858-309c234ddeac","4.4.439","Iron (III)Chloride Hexahydrate (FeCl3 6H2O)","pcs","","",""
"985a0454-7d7b-11eb-9858-309c234ddeac","4.4.440","Iron Standart solution traceable to SRM from NIST Fe(NO3)3 in HNO3 0,5 mol/l 1000 mg/l Fe CertiPUR","pcs","","",""
"98592214-7d7b-11eb-9858-309c234ddeac","4.4.441","Iron test spectroquant (0.005 - 5.0 mg/L  Fe)","pcs","","",""
"985921a7-7d7b-11eb-9858-309c234ddeac","4.4.442","Isolasi","pcs","","",""
"985a03a3-7d7b-11eb-9858-309c234ddeac","4.4.443","Isoniazid","tablet","","",""
"9859212c-7d7b-11eb-9858-309c234ddeac","4.4.444","Isosorbid Dinitrat (ISDN) 5 mg tablet","tablet","","",""
"985a030d-7d7b-11eb-9858-309c234ddeac","4.4.445","Itraconazole 100 mg kapsul","kapsul","","",""
"985a0283-7d7b-11eb-9858-309c234ddeac","4.4.446","IV Cannula 22 G","pcs","","",""
"985a01fd-7d7b-11eb-9858-309c234ddeac","4.4.447","IV Cannula 24 G","pcs","","",""
"985a0178-7d7b-11eb-9858-309c234ddeac","4.4.448","IV Cannula 26 G","pcs","","",""
"985a00f3-7d7b-11eb-9858-309c234ddeac","4.4.449","IV catheter 16 introcan","pcs","","",""
"985a0068-7d7b-11eb-9858-309c234ddeac","4.4.450","IV catheter no 14","pcs","","",""
"9859ffde-7d7b-11eb-9858-309c234ddeac","4.4.451","IV catheter no 18","pcs","","",""
"9859ff52-7d7b-11eb-9858-309c234ddeac","4.4.452","IV catheter no 20","pcs","","",""
"9859fec7-7d7b-11eb-9858-309c234ddeac","4.4.453","IV catheter no 22","pcs","","",""
"9859fe5a-7d7b-11eb-9858-309c234ddeac","4.4.454","IV catheter no 24","pcs","","",""
"9859fdfe-7d7b-11eb-9858-309c234ddeac","4.4.455","IV catheter no 26","pcs","","",""
"9859fd84-7d7b-11eb-9858-309c234ddeac","4.4.456","IV dressing","pcs","","",""
"98591ffa-7d7b-11eb-9858-309c234ddeac","4.4.457","IV-cath wp, with wings & pot, no 24","pcs","","",""
"98591f54-7d7b-11eb-9858-309c234ddeac","4.4.458","Jarum Cito Jet ","box","","",""
"98591edd-7d7b-11eb-9858-309c234ddeac","4.4.459","Jarum heating SE-ME 28","pcs","","",""
"98591e80-7d7b-11eb-9858-309c234ddeac","4.4.460","Jarum jahit","set","","",""
"9859fcd9-7d7b-11eb-9858-309c234ddeac","4.4.461","Jarum jahit besar 1/2 lingkaran kulit","pcs","","",""
"9859fc4e-7d7b-11eb-9858-309c234ddeac","4.4.462","Jarum jahit luar size 32","pcs","","",""
"9859fbc8-7d7b-11eb-9858-309c234ddeac","4.4.463","Jarum jahit sedang 1/2 lingkaran kulit","pcs","","",""
"9859fb5b-7d7b-11eb-9858-309c234ddeac","4.4.464","Jarum karpul","set","","",""
"9859fae1-7d7b-11eb-9858-309c234ddeac","4.4.465","Jarum many","pcs","","",""
"98591dbd-7d7b-11eb-9858-309c234ddeac","4.4.466","Jarum many SE ME 18","pcs","","",""
"98591d16-7d7b-11eb-9858-309c234ddeac","4.4.467","Jarum many SE MH 24","pcs","","",""
"98591c9a-7d7b-11eb-9858-309c234ddeac","4.4.468","Jarum many SE MH 28","pcs","","",""
"9859fa5f-7d7b-11eb-9858-309c234ddeac","4.4.469","Jarum many SE-ME 36","pcs","","",""
"9859fa02-7d7b-11eb-9858-309c234ddeac","4.4.470","Jarum syringe 24 G","pcs","","",""
"9859f9a6-7d7b-11eb-9858-309c234ddeac","4.4.471","Jarum tindik","biji","","",""
"9859f92c-7d7b-11eb-9858-309c234ddeac","4.4.472","Jarum vaccum","pcs","","",""
"98591bfe-7d7b-11eb-9858-309c234ddeac","4.4.473","Jelly","set","","",""
"98591b87-7d7b-11eb-9858-309c234ddeac","4.4.474","Jelly doppler","pcs","","",""
"9859f896-7d7b-11eb-9858-309c234ddeac","4.4.475","Jelly lubricant","pcs","","",""
"98591b0d-7d7b-11eb-9858-309c234ddeac","4.4.476","Jepit / klem tali pusat","set","","",""
"98591a95-7d7b-11eb-9858-309c234ddeac","4.4.477","Kaca Mata Google","pcs","","",""
"9859f80b-7d7b-11eb-9858-309c234ddeac","4.4.478","Kaca Slide Frosted","pcs","","",""
"9859f7a4-7d7b-11eb-9858-309c234ddeac","4.4.479","Kacamata Google","pcs","","",""
"9859f72a-7d7b-11eb-9858-309c234ddeac","4.4.480","KA-EN 3A larutan infus","botol","","",""
"9859f6af-7d7b-11eb-9858-309c234ddeac","4.4.481","KA-EN 3B larutan infus","botol","","",""
"9859f648-7d7b-11eb-9858-309c234ddeac","4.4.482","Kalamin lotion","botol","","",""
"9859f5ce-7d7b-11eb-9858-309c234ddeac","4.4.483","Kalium Chromat (K2C2O4)","pcs","","",""
"9859f549-7d7b-11eb-9858-309c234ddeac","4.4.484","Kalium Dichromat (K2Cr2O7)","pcs","","",""
"9859f4be-7d7b-11eb-9858-309c234ddeac","4.4.485","Kalium diklofenak 25 mg tablet","tablet","","",""
"9859f433-7d7b-11eb-9858-309c234ddeac","4.4.486","Kalium diklofenak 50 mg tablet","tablet","","",""
"9859f3a9-7d7b-11eb-9858-309c234ddeac","4.4.487","Kalium Hyrogen Phosphat (KH2PO4)","pcs","","",""
"9859f32e-7d7b-11eb-9858-309c234ddeac","4.4.488","Kalium Iodida (KI)","pcs","","",""
"9859f2a9-7d7b-11eb-9858-309c234ddeac","4.4.489","Kalium L Aspartat 300 mg tablet (Aspar-K)","tablet","","",""
"9859f21e-7d7b-11eb-9858-309c234ddeac","4.4.490","Kalium Natrium Tartrat Tetra Hydrat (C4H4KNaO6)","pcs","","",""
"9859f193-7d7b-11eb-9858-309c234ddeac","4.4.491","Kalium Permanganat","pcs","","",""
"98591974-7d7b-11eb-9858-309c234ddeac","4.4.492","Kalium Peroxodisulfat (K2O8S2)","pcs","","",""
"985918ce-7d7b-11eb-9858-309c234ddeac","4.4.493","Kaliumhydrogenphosphat (KH2PO4)","pcs","","",""
"9859f111-7d7b-11eb-9858-309c234ddeac","4.4.494","Kaloba tablet","tablet","","",""
"9859f096-7d7b-11eb-9858-309c234ddeac","4.4.495","Kalsium Glukonat 100 mg/ml injeksi","Ampul","","",""
"9859f00b-7d7b-11eb-9858-309c234ddeac","4.4.496","Kalsium hidroksida pasta","pcs","","",""
"9859ef85-7d7b-11eb-9858-309c234ddeac","4.4.497","Kalsium karbonat 500 mg tablet","tablet","","",""
"9859eefa-7d7b-11eb-9858-309c234ddeac","4.4.498","Kalsium laktat 500 mg tablet","tablet","","",""
"9859ee80-7d7b-11eb-9858-309c234ddeac","4.4.499","Kanamisin 1 g injeksi","vial","","",""
"9859ee19-7d7b-11eb-9858-309c234ddeac","4.4.500","Kantong Plastik","pcs","","",""
"9859ed9f-7d7b-11eb-9858-309c234ddeac","4.4.501","Kantong sampah medis","pcs","","",""
"9859ed24-7d7b-11eb-9858-309c234ddeac","4.4.502","Kanul Suction","set","","",""
"9859ec9f-7d7b-11eb-9858-309c234ddeac","4.4.503","Kapas","pcs","","",""
"985917ce-7d7b-11eb-9858-309c234ddeac","4.4.504","Kapas + lidi","pcs","","",""
"98591757-7d7b-11eb-9858-309c234ddeac","4.4.505","Kapas 1 kg","pcs","","",""
"9859ec27-7d7b-11eb-9858-309c234ddeac","4.4.506","Kapas cotton pellet","biji","","",""
"9859ebcb-7d7b-11eb-9858-309c234ddeac","4.4.507","Kapas pembalut 0.5 kg","pcs","","",""
"9859eb6f-7d7b-11eb-9858-309c234ddeac","4.4.508","Kapas pembalut/absorben","pcs","","",""
"9859eaf4-7d7b-11eb-9858-309c234ddeac","4.4.509","Kaptopril 25 mg tablet","tablet","","",""
"9859ea6f-7d7b-11eb-9858-309c234ddeac","4.4.510","Karbamazepin 100 mg/5ml sirup","botol","","",""
"9859ea08-7d7b-11eb-9858-309c234ddeac","4.4.511","Karbamazepin 200 mg tablet","tablet","","",""
"9859e98e-7d7b-11eb-9858-309c234ddeac","4.4.512","Karbazokrom Na Sulfonat 5 mg/ml - 2 ml injeksi","Ampul","","",""
"9859e90d-7d7b-11eb-9858-309c234ddeac","4.4.513","Karbo Adsorben 500 mg tablet","tablet","","",""
"9859e888-7d7b-11eb-9858-309c234ddeac","4.4.514","Karbogliserin 10 % tetes telinga","botol","","",""
"9859e7fd-7d7b-11eb-9858-309c234ddeac","4.4.515","Karpul","set","","",""
"98591660-7d7b-11eb-9858-309c234ddeac","4.4.516","Kartu golongan darah","pcs","","",""
"985915b8-7d7b-11eb-9858-309c234ddeac","4.4.517","Kasa gulung 3 yard x 5cm","pcs","","",""
"98591540-7d7b-11eb-9858-309c234ddeac","4.4.518","Kasa gulung l 5 cm","pcs","","",""
"9859e75c-7d7b-11eb-9858-309c234ddeac","4.4.519","Kasa gulung panjang 40x80cm","rol","","",""
"9859e652-7d7b-11eb-9858-309c234ddeac","4.4.520","Kasa hidrofil","pcs","","",""
"9859149d-7d7b-11eb-9858-309c234ddeac","4.4.521","Kasa kompres 40/40 steril","pcs","","",""
"985913d9-7d7b-11eb-9858-309c234ddeac","4.4.522","Kasa pembalut 2 m x 80 cm","pcs","","",""
"98591315-7d7b-11eb-9858-309c234ddeac","4.4.523","Kasa pembalut hidrofil 3 yr x 15 cm","rol","","",""
"9859126c-7d7b-11eb-9858-309c234ddeac","4.4.524","Kasa pembalut hidrofil 4 m x 3 cm","pcs","","",""
"9859e593-7d7b-11eb-9858-309c234ddeac","4.4.525","Kasa pembalut hidrofil 4m x 15cm","rol","","",""
"9859e44e-7d7b-11eb-9858-309c234ddeac","4.4.526","Kasa steril 16 x 16","pcs","","",""
"9859e3d3-7d7b-11eb-9858-309c234ddeac","4.4.527","Kejibeling kapsul","kapsul","","",""
"9859e36c-7d7b-11eb-9858-309c234ddeac","4.4.528","Kertas EKG","set","","",""
"9859e2ef-7d7b-11eb-9858-309c234ddeac","4.4.529","Kertas golongan darah","pcs","","",""
"9859e269-7d7b-11eb-9858-309c234ddeac","4.4.530","Kertas lakmus(merah/biru)","pcs","","",""
"9859e1e4-7d7b-11eb-9858-309c234ddeac","4.4.531","Kertas lensa mikroskope","pcs","","",""
"9859e17c-7d7b-11eb-9858-309c234ddeac","4.4.532","Kertas PH","pcs","","",""
"9859e120-7d7b-11eb-9858-309c234ddeac","4.4.533","Kertas Puyer","pcs","","",""
"9859e0c4-7d7b-11eb-9858-309c234ddeac","4.4.534","Kertas saring","pcs","","",""
"9859e04a-7d7b-11eb-9858-309c234ddeac","4.4.535","Kertas saring Whatman","pcs","","",""
"9859dfc5-7d7b-11eb-9858-309c234ddeac","4.4.536","Kertas screening SHK","set","","",""
"9859df3b-7d7b-11eb-9858-309c234ddeac","4.4.537","Kertas thermal printer uk 57mm x 50mm","pcs","","",""
"9859deb7-7d7b-11eb-9858-309c234ddeac","4.4.538","Ketokonazol 2 % krim","tube","","",""
"9859de31-7d7b-11eb-9858-309c234ddeac","4.4.539","Ketokonazol 200 mg tablet","tablet","","",""
"9859dda5-7d7b-11eb-9858-309c234ddeac","4.4.540","Ketorolac 30 mg/ml injeksi","Ampul","","",""
"9859dd1a-7d7b-11eb-9858-309c234ddeac","4.4.541","Klindamisin 150 mg kapsul","kapsul","","",""
"9859dc8f-7d7b-11eb-9858-309c234ddeac","4.4.542","Klindamisin 300 mg kapsul","kapsul","","",""
"9859dc04-7d7b-11eb-9858-309c234ddeac","4.4.543","Klonidin HCl 0,15 tablet","tablet","","",""
"9859db89-7d7b-11eb-9858-309c234ddeac","4.4.544","Kloramfenikol 0,5 % tetes mata","botol","","",""
"9859db0e-7d7b-11eb-9858-309c234ddeac","4.4.545","Kloramfenikol 1 % tetes mata","botol","","",""
"9859da89-7d7b-11eb-9858-309c234ddeac","4.4.546","Kloramfenikol 1 g injeksi","vial","","",""
"9859da1c-7d7b-11eb-9858-309c234ddeac","4.4.547","Kloramfenikol 125 mg/5 ml - 60 ml sirup","botol","","",""
"9859d9a1-7d7b-11eb-9858-309c234ddeac","4.4.548","Kloramfenikol 250 mg kapsul","kapsul","","",""
"9859d916-7d7b-11eb-9858-309c234ddeac","4.4.549","Kloramfenikol salep kulit","tube","","",""
"9859d891-7d7b-11eb-9858-309c234ddeac","4.4.550","Kloramfenikol salep mata","tube","","",""
"9859d80b-7d7b-11eb-9858-309c234ddeac","4.4.551","Kloramfenikol tetes telinga","botol","","",""
"9859d786-7d7b-11eb-9858-309c234ddeac","4.4.552","Klorfeniramina maleat (CTM) 4 mg tablet","tablet","","",""
"9859d6fb-7d7b-11eb-9858-309c234ddeac","4.4.553","Klorfenol Kamfer Menthol (CHKM)","botol","","",""
"9859d675-7d7b-11eb-9858-309c234ddeac","4.4.554","Klorin / Bayclin","botol","","",""
"9859109c-7d7b-11eb-9858-309c234ddeac","4.4.555","Klorpromazina HCl 100 mg tablet","tablet","","",""
"98591024-7d7b-11eb-9858-309c234ddeac","4.4.556","Klorpromazina HCl 25 mg tablet","tablet","","",""
"9859d5df-7d7b-11eb-9858-309c234ddeac","4.4.557","Klorpromazina HCl 25mg/ml (i.m) PP injeksi","Ampul","","",""
"9859d554-7d7b-11eb-9858-309c234ddeac","4.4.558","Klorpromazina HCl 5 mg/ml (i.m) PP injeksi","Ampul","","",""
"9859d4c9-7d7b-11eb-9858-309c234ddeac","4.4.559","Klortalidon 50 mg tablet","tablet","","",""
"9859d462-7d7b-11eb-9858-309c234ddeac","4.4.560","Kodein 10 mg tablet","tablet","","",""
"9859d3e7-7d7b-11eb-9858-309c234ddeac","4.4.561","KOH PA","pcs","","",""
"98590f5f-7d7b-11eb-9858-309c234ddeac","4.4.562","Kombinasi : artemether 20 mg + lumefantrin 120 mg (terapi lini pertama untuk malaria falciparum)","paket","","",""
"9859d351-7d7b-11eb-9858-309c234ddeac","4.4.563","Kombipak  ( Artesunate 50 mg+ Amodiakuin anhidrida 200 mg )","paket","","",""
"98590ec2-7d7b-11eb-9858-309c234ddeac","4.4.564","Komposit kit 3m","pcs","","",""
"9859d2d9-7d7b-11eb-9858-309c234ddeac","4.4.565","Kondom ","pcs","","",""
"9859d269-7d7b-11eb-9858-309c234ddeac","4.4.566","Kotrimoksazol 240 mg sirup","botol","","",""
"9859d1e4-7d7b-11eb-9858-309c234ddeac","4.4.567","Kotrimoksazol 480 mg tablet","tablet","","",""
"9859d163-7d7b-11eb-9858-309c234ddeac","4.4.568","Kovac's Indol reagent","pcs","","",""
"9859d0fc-7d7b-11eb-9858-309c234ddeac","4.4.569","Kuinin","tablet","","",""
"9859d081-7d7b-11eb-9858-309c234ddeac","4.4.570","Laboratory Film 4 in x 125 ft Roll","pcs","","",""
"9859d000-7d7b-11eb-9858-309c234ddeac","4.4.571","Lactose Broth","pcs","","",""
"9859cf99-7d7b-11eb-9858-309c234ddeac","4.4.572","Lactose Monohydrat","pcs","","",""
"9859cf1f-7d7b-11eb-9858-309c234ddeac","4.4.573","Lamivudine 150 mg tablet","tablet","","",""
"9859ce99-7d7b-11eb-9858-309c234ddeac","4.4.574","Lampren","pcs","","",""
"98590dca-7d7b-11eb-9858-309c234ddeac","4.4.575","Lancar Asi / Asifit kapsul","kapsul","","",""
"98590d24-7d7b-11eb-9858-309c234ddeac","4.4.576","Larutan drabkin","pcs","","",""
"98590cac-7d7b-11eb-9858-309c234ddeac","4.4.577","Larutan etanol asam","pcs","","",""
"9859ce18-7d7b-11eb-9858-309c234ddeac","4.4.578","Larutan giemza","pcs","","",""
"9859cdbb-7d7b-11eb-9858-309c234ddeac","4.4.579","Larutan KOH 10%","pcs","","",""
"9859cd5f-7d7b-11eb-9858-309c234ddeac","4.4.580","Larutan OCO","botol","","",""
"9859cce5-7d7b-11eb-9858-309c234ddeac","4.4.581","Larutan Ress Ecker","pcs","","",""
"9859cc7e-7d7b-11eb-9858-309c234ddeac","4.4.582","Larutan sulfosalisil","botol","","",""
"9859cc04-7d7b-11eb-9858-309c234ddeac","4.4.583","Larutan Turk's","pcs","","",""
"98590bfc-7d7b-11eb-9858-309c234ddeac","4.4.584","Larvago","pcs","","",""
"98590b84-7d7b-11eb-9858-309c234ddeac","4.4.585","Levertran 10 % salep","pot","","",""
"9859cb6e-7d7b-11eb-9858-309c234ddeac","4.4.586","Levodopa kombinasi antiparkinson tablet","tablet","","",""
"9859cae3-7d7b-11eb-9858-309c234ddeac","4.4.587","Lidi kapas","pcs","","",""
"98590aff-7d7b-11eb-9858-309c234ddeac","4.4.588","Lidi swabs","pcs","","",""
"98590a88-7d7b-11eb-9858-309c234ddeac","4.4.589","Lidocain 10 % spray","botol","","",""
"9859ca49-7d7b-11eb-9858-309c234ddeac","4.4.590","Lidokain 2 % gel","tube","","",""
"985909ed-7d7b-11eb-9858-309c234ddeac","4.4.591","Lidokain 2 % injeksi","Ampul","","",""
"98590947-7d7b-11eb-9858-309c234ddeac","4.4.592","Lidokain compositum / Pehacain injeksi","Ampul","","",""
"9859c9b3-7d7b-11eb-9858-309c234ddeac","4.4.593","Light curing cavity lines","pcs","","",""
"9859c94c-7d7b-11eb-9858-309c234ddeac","4.4.594","Lisinopril 10 mg tablet","tablet","","",""
"9859c8f0-7d7b-11eb-9858-309c234ddeac","4.4.595","Lisinopril 5 mg tablet","tablet","","",""
"9859c875-7d7b-11eb-9858-309c234ddeac","4.4.596","Lodecon","tablet","","",""
"98590887-7d7b-11eb-9858-309c234ddeac","4.4.597","Loperamid 2 mg tablet","tablet","","",""
"9859080f-7d7b-11eb-9858-309c234ddeac","4.4.598","Loratadin 10 mg tablet","tablet","","",""
"9859c7fd-7d7b-11eb-9858-309c234ddeac","4.4.599","Louryl Tryptose Broth","pcs","","",""
"9859c7a1-7d7b-11eb-9858-309c234ddeac","4.4.600","Lubricant","pcs","","",""
"9859c726-7d7b-11eb-9858-309c234ddeac","4.4.601","Lugol","pcs","","",""
"9859077f-7d7b-11eb-9858-309c234ddeac","4.4.602","Lysol / Wipol","pcs","","",""
"98590707-7d7b-11eb-9858-309c234ddeac","4.4.603","Mac Conkey","pcs","","",""
"9859c691-7d7b-11eb-9858-309c234ddeac","4.4.604","Madu","pcs","","",""
"9859068b-7d7b-11eb-9858-309c234ddeac","4.4.605","Magnesium Sulfat 20 % injeksi","Ampul","","",""
"9859c5fa-7d7b-11eb-9858-309c234ddeac","4.4.606","Magnesium Sulfat 40 % injeksi","Ampul","","",""
"9859c58e-7d7b-11eb-9858-309c234ddeac","4.4.607","Magnesium Sulfat serbuk","Sachet","","",""
"9859c50f-7d7b-11eb-9858-309c234ddeac","4.4.608","Magnesiumsulfat Heptahydrate (MgSO4 7H20)","pcs","","",""
"9859c482-7d7b-11eb-9858-309c234ddeac","4.4.609","Maltodextrin extrak aloe kombinasi","tube","","",""
"9859c3f7-7d7b-11eb-9858-309c234ddeac","4.4.610","Maltose","pcs","","",""
"985905a2-7d7b-11eb-9858-309c234ddeac","4.4.611","Manganase test spectroquant (0.005 - 2.0 mg/L)","pcs","","",""
"9859c323-7d7b-11eb-9858-309c234ddeac","4.4.612","Manganese Standart solution traceable to SRM from NIST Mn(N)3)2 in HNO3 0,5 mol/l 1000 mg/l Mn CertiPUR","pcs","","",""
"985904e7-7d7b-11eb-9858-309c234ddeac","4.4.613","Manganese(III)Sulfate Monohydrate (MnSO4H2O)","pcs","","",""
"9859c262-7d7b-11eb-9858-309c234ddeac","4.4.614","Manitol","pcs","","",""
"98590446-7d7b-11eb-9858-309c234ddeac","4.4.615","Masker (Puskesmas)","pcs","","",""
"985903ce-7d7b-11eb-9858-309c234ddeac","4.4.616","Masker Kain","pcs","","",""
"9859c1eb-7d7b-11eb-9858-309c234ddeac","4.4.617","Masker KN 95","pcs","","",""
"9859c171-7d7b-11eb-9858-309c234ddeac","4.4.618","Masker N 95","pcs","","",""
"9859032b-7d7b-11eb-9858-309c234ddeac","4.4.619","Masker nebulizer anak","pcs","","",""
"98590285-7d7b-11eb-9858-309c234ddeac","4.4.620","Masker nebulizer dewasa","pcs","","",""
"9859020d-7d7b-11eb-9858-309c234ddeac","4.4.621","Mata Bor","set","","",""
"9859c0ef-7d7b-11eb-9858-309c234ddeac","4.4.622","Mata Scaler","set","","",""
"9859c093-7d7b-11eb-9858-309c234ddeac","4.4.623","MDT MB Adult","pcs","","",""
"9859c037-7d7b-11eb-9858-309c234ddeac","4.4.624","MDT MB Child","pcs","","",""
"9859bfdb-7d7b-11eb-9858-309c234ddeac","4.4.625","MDT PB Adult","pcs","","",""
"9859bf7f-7d7b-11eb-9858-309c234ddeac","4.4.626","MDT PB Child","pcs","","",""
"9859bf05-7d7b-11eb-9858-309c234ddeac","4.4.627","Mebendazol 100 mg tablet","tablet","","",""
"9859be8b-7d7b-11eb-9858-309c234ddeac","4.4.628","Mebendazol 50 mg/ml sirup","botol","","",""
"9859be24-7d7b-11eb-9858-309c234ddeac","4.4.629","Mebendazol 500 mg tablet","tablet","","",""
"9859bda9-7d7b-11eb-9858-309c234ddeac","4.4.630","Medical ultrasound gel derigen 5 kg","pcs","","",""
"9859bd29-7d7b-11eb-9858-309c234ddeac","4.4.631","Medice 30 Yard x 80 cm (27 cm)","roll","","",""
"9859bca4-7d7b-11eb-9858-309c234ddeac","4.4.632","Meloksikam 15 mg tablet","tablet","","",""
"9859010c-7d7b-11eb-9858-309c234ddeac","4.4.633","Meloksikam 7,5 mg tablet","tablet","","",""
"98590066-7d7b-11eb-9858-309c234ddeac","4.4.634","Mercury(III)sulfate","pcs","","",""
